num,label,url
11,phish,http://www.narkegolv.se/wp-content/plugins/lightbox-plus/css/blackbox/images/change/login.php?https://bankofamerica_com/GetSessionState?response_type=code&amp;client_id=51483342-085c-4d86-bf88-cf50c7252078&amp;scope=openid/federation/oauth2&amp;state=rQIIAeNisNLLKCkpKLbS109Myc3M0ysoyi9JTS7JzM_Tyy8tycnPz9ZLzs_Vyy9Kz0wBsYqEuAQUN61SL7LY4N-7wPjWqz9ev2YxcsbnZJalguRXMWoSY6B-anKB_gVGxheMjJuY2H2dPOO9XSNPMDUfk7vFJOhflO6ZEl7slpqSWpQI0nmBReAVC48BsxUHB5sAowSDAsMPFsZFrECnTAo1qLmuZuK0OaTi9yltYYZTrPoF2flJ3mF5xZ5ubgbZfvmu5mmRptmpzmEmxvplAZYF5VU-FaFhZb4B2VXJtkZWhhPYhCawMZ1iY9jFSbzLAQ2&amp;estsfed=1&amp;uaid=27aab22138724fb08da033daeafc4afa&amp;vaccess=&amp;response_mode=form_post&amp;redirect_uri=state=rQIIAeNisNLLKCkpKLbS109Myc3M0ysoyi9JTS7JzM_Tyy8tycnPz9ZLzs_Vyy9Kz0wBsYqEuAQUN61SL7LY4N-7wPjWqz9ev2YxcsbnZJalguRXMWoSY6B-anKB_gVGxheMjJuY2H2dPOO9XSNPMDUfk7vFJOhflO6ZEl7slpqSWpQI0nmBReAVC48BsxUHB5sAowSDAsMPFsZFrECnTAo1qLmuZuK0OaTi9yltYYZTrPoF2flJ3mF5xZ5ubgbZfvmu5mmRptmpzmEmxvplAZYF5VU-FaFhZb4B2VXJtkZWhhPYhCawMZ1iY9jFSbzLAQ2&amp;vv=1600&amp;mkt=EN-US&amp;lc=1033
12,phish,https://paziypal.com/
13,phish,http://mardetymardinsyah.com/.well-known/pki-validation/login.alibaba.com/alibaba.com/Login.htm
14,phish,http://innexinc.com/dat/create/ourtime/ourtime123/ourtime.php
15,phish,http://primeoffermainpage.com/Amazon/06074/wallet.php
16,phish,https://magazineluizaonline.net/22405a7jvbbgteklaopjnm/index.php?junto-de-assadeiras-de-vidro-10-pecas-marinex-duralex-marinex/p/6521389/ud/comp/&amp;id=1
17,phish,http://www.pianolessonssingapore.net/muns/phpFiles/loginContinue4.php
18,phish,https://men-spen.firebaseapp.com/
19,phish,https://customerrscare-0093.000webhostapp.com/activiate/info/login/
20,phish,https://millwoodoutdoorfurniture.com.au/wepp/spafk
21,phish,https://www.revenue-interac-transfer.com/banks/Desjardins/
22,phish,http://8ae16fe92128.azurewebsites.net/temp/
23,phish,https://superobmen.org/
24,phish,https://healthopenenrollment.com/tests/mocks/core/new/uprade/
25,phish,http://rqlexpress.com/dr/bankofamerica/login.php
26,phish,http://tesla3.vip/eth/index.html
27,phish,http://lovetheedit.com/postnewo/www.dropbox.com/1223/e7728ac72ee30a7cca85feca45595c67
28,phish,https://tilamaito.info/wp-content/themes/suffusion/chaseU/login.php?cm
29,phish,https://kathleenchapman-my.sharepoint.com/personal/admin_chapmanlawyers_com/_layouts/15/onedrive.aspx?id=/personal/admin_chapmanlawyers_com/Documents/Microsfosft%20Onedrive%20Security%20Centre/Microsoft%20Onedrive%20Security.pdf&amp;parent=/personal/admin_chapmanlawyers_com/Documents/Microsfosft%20Onedrive%20Security%20Centre&amp;slrid=8bf88f9e-2053-7000-b743-eff35525e963
30,phish,https://www.drift.mobi/Signin
31,phish,http://graficapoligraf.com.ar/wp-content/runpayroll.adp.com/verification/793C0ADBB714NBN5D91N/lindex.php
32,phish,https://oflaopracnow.co.kr/directing/desjardins/identifiantunique/indentification.php
33,phish,https://bf9b35ba-c700-49fa-8acc-4f74ddf8df83.htmlpasta.com/
34,phish,https://paypal-login-confirm-account-locked.blogspot.rs/
35,phish,http://ppreview-webscr80l164d6d.cnaova.com/
36,phish,https://u10303528.ct.sendgrid.net/wf/click?upn=qYktLjIgEWTAsCD3wSNeThiZ-2BztqNZSbNXmtj8KxKJZZGPouiI6roziC7f99N2OubZpfleFxlur-2BUn7HGukEo7Ea-2FMVCR7CUI64Nb3uASk0-3D_fpdXiOI8Kl1J4RYFIRadGhdOAweoduCqOzB11UyM5mr9yYBMhpjMOupfpDksOdkNNvUpKrzv-2BRSHh-2F4nN2dTiEItH4F7SW5DmaRAaIik-2Bkp5Be440bkAJ-2BiFOXO28wCjIDrOzQz6sTSb50u5Sxd30k6FqVhxnNmLt3VwqyLhfdJCt1sz-2BWGNWjcGjaAZfX6ejs7vw8FhS-2FjgaDubeIMQyI3BxmCVtr8GQoeoMnFmlCTfpec8JhWf-2BB1ZBNFKBqgPya9uN45h65WZBubLCoec1qSrX1jwMInD3nCNtF2p565DsETBdRwd-2F4YLzOIrUC4gOfPycUJR6WgJwt4YYuOxPPOdLjVUuzahgTROzzvIbF-2BJ4k3T2q95els90wtFiHcZDOebtg7T1T55FvCK5bw2Ew-3D-3D
37,phish,http://mb-01-mail.net/t.htm?u=/e/3/53275/3/t835/r16ufmmgimfjahpomojyopviisumzjffgmb/r.aspx
38,phish,http://www.matchpicture003.romanherrera.com/
39,phish,https://www.system-pruefer-nutzerid201-check.icu/619119/dJ9ZDt2BwjrimSk/2Z5FUlu6xpfJ1eB/462665127795/KxbBePMNq8WwmiJ/XmZQ53N2plc6PUt/do_login.php
40,phish,https://lizlakeassociates1-my.sharepoint.com/:b:/g/personal/dawn_giffin_lizlake_com/EciAGBmXI25Cq7RP94G8l3YB1aConai33_6nhcNEXJ2oDw?e=dyaEPo
41,phish,http://irbcon.com/us/
42,phish,http://ytiud.hentaiwonderland.com/
43,phish,http://shop.chemicaldirect.ie/js/mage/adminhtml/wysiwyg/tiny_mce/themes/advanced/skins/R152xue085.html
44,phish,http://namagavocepode.com/Ppjhabaihuhda_45478!!/index.php?&amp;id=3
45,phish,http://www.john-ashley.de/bbmt/bbmtlogin.php
46,phish,http://paypal-id.secure2-log-in.cf/customer_center/customer-IDPP00C894/myaccount/signin/?country.x=NL&amp;locale.x=en_NL
47,phish,https://tuckee.ga/ii/new%20yahoo/login.html
48,phish,http://aruba-mailling.com/v9/
49,phish,http://cardinalcall.com/joeb/match/
50,phish,http://dudu1.oss-cn-hangzhou.aliyuncs.com/
51,phish,http://vaportotal.net/catalog/language/english/product/special/index.html
52,phish,http://paypal.co.uk.lti32.ga/?ga=oYnjBelJbcC9rX41jQ6QW/a9%20dnTfXsg33L%20CF5Il/AE1IMZaEvskJrzcb267XwuMJlaswaPBzCd2g%20jcOovBXe6ZKh5Ldt/grJX3CIzpz4gJlGOhuKqMTrSC0rC59fPmJxcGQLwdb//VrzjA8LGjNMVhZG1/xuEhdJs6vi%20N48=&amp;gerf=3AmF17YGkTHV1sNKBOJ%20FN7TTkdAlFLpawf1OC0vod0=&amp;guro=pieZTIXmVmVsszXOfeapBaEziExpebFrwLYRPBPcec/mPEdSNovYXhLQm4B1oZOj
53,phish,http://stcroixlofts.com/inc/manager/config/auth/log/874942adb716a37aefbf2e83ebf0b6b1NTk4NWVjMTkyNjg4MDU4ZWJmY2MzNWExYmEzOTY0YjQ=/resolution/websc_login/
54,phish,http://76867jklkjklyukl.000webhostapp.com/ztele/ztele/index.php
55,phish,http://dobermansecurity.ro/?a
56,phish,http://erzincansydv.gov.tr/elfinder/files/.quarantine/-/summary/
57,phish,http://suntrust-systemm.azurewebsites.net/suntrust.com/
58,phish,http://www.signup-for-online-work.com/?id=344
59,phish,http://apple.com.track-idevice.online/
60,phish,https://start.me/p/WoJ9J0/geneology
61,phish,http://www.scandclub.com/images/q.html
62,phish,https://icloud.com.ios-m.us/
63,phish,https://some-donia.firebaseapp.com/
64,phish,http://parketvloer-regio-hellevoetsluis.nl/wp-includes/SimplePie/Decode/paypal/login.php?cmd=login_submit&amp;id=7a4c8c203e73b16c73d38c926c63fe927a4c8c203e73b16c73d38c926c63fe92&amp;session=7a4c8c203e73b16c73d38c926c63fe927a4c8c203e73b16c73d38c926c63fe92
65,phish,http://activelyfestyles.com/product/booty-bands-resistance-bands-workout-equipment-by-amneliet-booty-belt-with-fitness-bands-workout-guide-nutrition-ebook-included-for-brazilian-butt-lift-workouts-at-home-perfect-for-glutes-abs
66,phish,http://fakturownia-pl.ml/
67,phish,https://constructi.group/inc/inv00879/sharepoint/verification.php?sf58gfd1s689sxd2sdf8angf264s9df23sd2f1n495K3L2C151645172991f1477dbd26917ef3822423f62e984a91f1477dbd26917ef3822423f62e984a91f1477dbd
68,phish,http://tururu.ml/online/customer_center/customer-IDPP00C231/indexx.php
69,phish,https://irservices.azurewebsites.net/ir/ir.php?id=56e1930307652e14afbc3e75b8e54bdd56e1930307652e14afbc3e75b8e54bdd&amp;irs.gov/irfof-efpcmd=login_submit&amp;session=56e1930307652e14afbc3e75b8e54bdd56e1930307652e14afbc3e75b8e54bdd
70,phish,https://alkalamalarabi.org/activate-your-account/update-your-account-information/security-measure/log-in/
71,phish,http://www.megamodelminasgerais.com.br/support.update.paypal.com/confirm-account/5889059be4e18b26f07bc36723234355/e2c1b3330a15573747f4f06455a8fad4/customer_center/customer-IDPP00C253/signin/signin.php?cmd=_update-information&amp;account_update=e1d980ce41b46fcbb8ec075b8de10607&amp;lim_session=6a1c29db6e45210dcb76103cf671c93637280c1c
72,phish,http://165.227.89.59/banks/www1.simplii.login.com
73,phish,http://pokercapsa88.com/
74,phish,http://security.accountreview.informationupdate.paypal.lafulana.org.ar/PayPal.mun
75,phish,https://gnmu.duckdns.org/bxcc/trrxx/2fade8d43f405223dc7bae3193f8b23d
76,phish,https://gramton.net/
77,phish,https://www.millwoodoutdoorfurniture.com.au/wepp/spafk/index.htm
78,phish,http://tokokainbandung.com/wp-content/themes/theretailer/inc/addons/login/customer_center/customer-IDPP00C672/myaccount/signin
79,phish,http://radioescotismo.com.br/bases/cadastro.php
80,phish,http://toy-heart.blogspot.com/
81,phish,http://www.verfi.email/IlOysTgNjFrGtHtEAwVo/indexx.php
82,phish,https://bit.ly/2Kkjluf
83,phish,http://wer3245wetrwerw.creatorlink.net
84,phish,http://hannahsartistcorner.com/Adobe/PDF
85,phish,http://juegosfriv35.com/apps/modules/default/payp/5acde456d34c73ca32e77cc88ca67f49/
86,phish,https://www.emailpassword-reset.com/
87,phish,https://bitex24.ru/
88,phish,http://www.bramersrodeo.com/store/templates/ja_purity/styles/elements/black/images/x8/2019/index.php?q=00exzcnm00ex-ecmy-00execmyecmy-piw2ecmy&amp;s=00exzcnm00ex-ecmy-00execmyecmy-piw2ecmy&amp;n=00exzcnm00ex-ecmy-00execmyecmy-piw2ecmy
89,phish,http://n77799w8.bget.ru/hl=ru/Instagram.html
90,phish,http://stcroixlofts.com/inc/manager/config/auth/log/75c457cecc654882c1ac9e63a09d20b0NDAxYThlNGUxYmM5Y2NhNjU2NDRlZGZhNjA4OTkzYjQ=/resolution/websc_login/?country.x=
91,phish,https://flixkamash.cloudaccess.host/wp-content/uploads/2019/07/netflix/87zrazsazr4a9raz
92,phish,http://ho.do/Li
93,phish,http://52.21.113.188/visit?domain=ib.absa.co.za
94,phish,https://rmpbusinesssolutions.com/wone.user/bol.westpac/home/login.php
95,phish,http://new.jdssenterprises.com/whitchercreek/fax-email/login/eFax_Pdf/login.php?cmd=login_submit&amp;id=9cf5fe6c93b57ea1e765ee014bcc1c299cf5fe6c93b57ea1e765ee014bcc1c29&amp;session=9cf5fe6c93b57ea1e765ee014bcc1c299cf5fe6c93b57ea1e765ee014bcc1c29
96,phish,https://austinmobilemechanicservices.com/
97,phish,http://cierraelciclo.com/customer_center/customer-IDPP00C958/myaccount/signin/?country.x=NL&amp;locale.x=en_NL
98,phish,https://serenow.com/banks/Desjardins/index.htm
99,phish,https://radiohits91.ml/~gntcncum/D/H/L/EX-Press/document-/=46d37d3ffe90b3e56482e0726a2ff729cad88d5916aeb3e4a2a1d3c8889afd000dffdd18fe1509450bde3c1eebdef4be/tracking2.php
100,phish,http://40.117.198.48/Bradesco-Atualizacao-itoken/
101,phish,http://www.client-ubsch.info/infopos/signin.php
102,phish,http://smartjobshub.com/wp-includes/Requests/Transport/Support/Assurez/securite/Neteller/member.neteller.com/6f6dd5a3b04053d5bbf6b1f09/index.php
103,phish,http://clk.im/VvPe
104,phish,https://kurierwika.com/oplata234/Santander
105,phish,http://vipemine.byethost3.com/?i=1
106,phish,https://varunkhanna.in/css/secure/set-up/customer_center/customer-IDPP00C891/myaccount/signin/
107,phish,http://outcalljubilarian.net/
108,phish,https://sites.google.com/site/info0ifbt567116/
109,phish,https://www.beachlifevacation.com/Onlinessds/en-us/wellsG/Best_Wells/en/MEEE/long/online-account/security/auth/1/login.php?a7e16b82cae5a8d29d257b071a0fa896-a7e16b82cae5a8d29d257b071a0fa896-a7e16b82cae5a8d29d257b071a0fa896a7e16b82cae5a8d29d257b071a0fa896-a7e16b82cae5a8d29d257b071a0fa896-a7e16b82cae5a8d29d257b071a0fa896a7e16b82cae5a8d29d257b071a0fa896-a7e16b82cae5a8d29d257b071a0fa896-a7e16b82cae5a8d29d257b071a0fa896
110,phish,https://momen-once.firebaseapp.com/
111,phish,http://dunggiodrilling.com/cache/mod_custom/en/mpp/Login/
112,phish,http://vlengineer.com/plugins/system/log/ppl-account/customer_center/customer-IDPP00C979/myaccount/signin/
113,phish,http://absxomail.cf/var/a1/AbsaOnline.htm
114,phish,https://www.eyeflames.com/user/2mty2m2e=/signin?9952324dfecae20
115,phish,http://i-to.cc/dvBnN
116,phish,http://appleid.apple.com-sign.kvhw8ma.work/
117,phish,https://www.infobitcoinonline.com
118,phish,http://site2.20071831.brim.ru/0DysK1/linkedin/linkedIn/linkedIn%20(1)/linkedIn%20(1)/LinkedIn.html?midToken=AQHzsmwIH-erkw&amp;trk=eml-email_m2m_invite_single_01-footer-27-home&amp;trkEmail=eml-email_m2m_invite_single_01-footer-27-home-null-20fl3b~jy16hc4f~59-null-neptune/feed&amp;lipi=urn:li:page:email_email_m2m_invite_single_01;Rbk1WB6kQ/iZkL%20Z0%20KxzA==
119,phish,http://41002358889fy.16mb.com/1000655841.html
120,phish,https://designerinstitutes.com/.pro-upd/BOAnew/login.php?cmd=login_submit&amp;id=7b98f852d9b395157294d8e6f6e5d4f87b98f852d9b395157294d8e6f6e5d4f8&amp;session=7b98f852d9b395157294d8e6f6e5d4f87b98f852d9b395157294d8e6f6e5d4f8
121,phish,http://modern-beauty.com/drop/Dropbox%20-%20Sign%20in.html
122,phish,http://blairbagley.com/PayPal2017Undetected/d2b13bb2cbc93a8fb130b6f7860cd670
123,phish,http://www.out365officeit.com/.office/oneddrive/
124,phish,https://shiftitup.xyz/data/v3/v3/v3/index1.html
125,phish,https://stavro099.000webhostapp.com/
126,phish,http://www.scjap.org/verify/ourtime/index2.html
127,phish,https://payment-april.firebaseapp.com/#/outlook-email-form
128,phish,https://bloqueio11.sslblindado.com/www.netflix.com.br/index.php
129,phish,https://mynakama.com
130,phish,https://infodostawa.eu/QqBwKl8i/TYtYwU4h-bgzbnp/login.php?pid=ZZcPwm
131,phish,http://comedycomfortcomfortableconcentrateguide.com/wp/tax/taxb/cibc/accountConfirm.php
132,phish,http://cloud.news.pimkie.com/DesaboFR?EmailAddress=briercharlotte@hotmail.fr&subscriberkey=0030Y00001dL7weQAC
133,phish,http://sunroomfurniture.com/redirect.one/WestpacMob/login.php
134,phish,https://opengiatakken.club/vcds/index.php?_spacertoofee=?hondacbrheavy
135,phish,http://mx1.fun-corp.com/Dir/WebHosting/YahooMail/email.html
136,phish,http://iamayoba.com/do/
137,phish,https://heryerdenoyna.com/?jumpid=sc_i6qf3r1g2c
138,phish,http://emileetjules.com/wp-includes/js/mediaelement/Secure-Apple-ID/27bf31e40691d35/account/Home.php?cmd=_update&amp;dispatch=6e0bf0e1250840e5a&amp;locale=en_US
139,phish,http://entreprisebailly.be//.98KED68E8383/.83UG56378EU/
140,phish,http://ripplepromo.me/
141,phish,http://containerhouse.mn/libraries/pattemplate/patTemplate/Reader/login.php
142,phish,http://emaii.urest.org/
143,phish,http://leesangku.com/pruboard/technote/board/gener/sg/5e6f9589bc4755e60f2c9d6da8565e2d/authen.html
144,phish,http://wfgun.ru/
145,phish,https://dev-admin.darcmatter.com/
146,phish,https://tastykitchen168.com/document/
147,phish,http://www.delboconsorzio.it/download/rrrr/Alibaba.com/Login.htm?%20li
148,phish,http://israelandasia.com/jagging/jagging/
149,phish,https://host85.hostmonster.com/~alaadeen/.well-known/acme-challenge/ssh/customer_center/customer-IDPP00C363/myaccount/signin/?country.x=US&amp;locale.x=en_US
150,phish,https://wave-money.com/login
151,phish,http://cartetitolari.mps.it.carta23116.icu/mps/a1b2c3/2902043fc66d83495c55d36c9a7ee5f1/
152,phish,http://minha.bv.com.br.en.wpyusy.xyz/v2/login/
153,phish,http://www.officefitoutbrisbane.com/~redfin/terms/Server_Script/ebax/
154,phish,https://vma1863836c1a5c535fa576z138927f9374db9374640287346.azureedge.net/
155,phish,https://alakurier.com/oplata627/place-z-orange
156,phish,https://douben-once.firebaseapp.com/
157,phish,https://zarnamadco.ir/Yahoo!/
158,phish,https://d1wuojemv4s7aw.cloudfront.net/items/0X0u2W2t0f0i2o2h2M2I/!udd72733ud.html
159,phish,https://bulbank--online.com.ua/
160,phish,http://ofertaslimitada.net/VVaad22as44f510000/index.php?&amp;id=1
161,phish,http://europadelivery.pro/mj/11ccda5b0eabf28658d2e58a20bee50d/
162,phish,https://aidaluzvilla.com/bowoodhomes/share/verification.php
163,phish,http://jppost-ko.top/
164,phish,http://www.acmeprofessionalsindia.com/matchprofilepics.html
165,phish,https://cartetitolari-mps.it-i18810.icu/mps/a1b2c3/73f92ee764d8bf695a59b53ad8c5881b/login/?
166,phish,http://picpusdan3.free.fr/I/test/
167,phish,http://stcroixlofts.com/inc/manager/config/auth/log/fd3fc9c678f5f1019f142c2a59ec2003MTA5YjdjOTU3NzZmNWQ1MDRiY2ZiNWUzZGUzYzcwNzA=/resolution/websc_login/
168,phish,http://www.persianvisa.com/modules/mod_ariimageslidersa/Foldwaz/westappec/appaone/netcode/onlineap/index.htm
169,phish,https://giorthma.github.io/focune/
170,phish,https://www.npbp.co.nz/wp-admin/network/service/signin/?country=United+States&local=en_US
171,phish,http://mohamedkabir007.000webhostapp.com/VALIDATE/mail.htm?cmd=LOB=RBGLogon&amp;_pageLabel=page_logonform&amp;secured_page
172,phish,https://rebrand.ly/qpwwoo
173,phish,http://www.fabdollshair.com/install.php
174,phish,http://rhondarobinsoninc.000webhostapp.com/DOCUNEW/DOCUNEW/DOCUNEW/DOCUNEW/newdr/main.html
175,phish,http://www.ycis.co/blog/mythemeshop/128d1da4e08667d5ec559d68354781c560a/myonportal.php
176,phish,https://446d67d8-3cde-47b5-987b-7f6b707d0c54.htmlpasta.com/
177,phish,http://kmcreation.fr/web
178,phish,http://www.mydocomocopt.org/
179,phish,https://amercomminc-my.sharepoint.com/personal/jreino_americancommunication_com/_layouts/15/Doc.aspx?sourcedoc={7b45988c-4fc5-4d32-aa9b-99162103de32}&amp;action=default&amp;cid=c16031a9-7c3b-448c-84dd-d72e35a6ce99&amp;slrid=360ed89e-402c-8000-7fe2-09f83114ed8a
180,phish,http://cartetitolari.mps.it.d109310.icu/mps/
181,phish,http://www.onlinemodels.co/Up/logs/
182,phish,https://www.typotechkenya.com/layouts/libraries/cms/
183,phish,http://jppost-bnu.top/eb.html
184,phish,https://www.kirdi.go.ke/layouts/libraries/cms/html/bootstrap/my_account/xaufi/app/unusual_activity
185,phish,https://finanzportal-login-app.com/eebvC6RpaGQQn2cLAaWSeTg/7yWnt4ktRvtW7DEkWkrZN29/
186,phish,http://2dehands-ibanverificatie.info/kbc/
187,phish,http://www.witau.com/
188,phish,http://agcagc.000webhostapp.com/thhs/UpgradeOG/upgrade/german.php
189,phish,https://katalogi-seo.net/wp-content/plugins/wps/NetflixEs/netflix/f01f18eaec89816094bc3868f/
190,phish,https://www.meragem.com/meragem/wp-includes/pomo/percel/login.php?rand=13inboxlightaspxn.1774256418&amp;fid.4.1252899642&amp;fid=1&amp;fav.1&amp;rand.13inboxlight.aspxn.1774256418&amp;fid.1252899642&amp;fid.1&amp;fav.1&amp;email=&amp;.rand=13inboxlight.aspx?n=1774256418&amp;fid=4]
191,phish,https://sites.google.com/site/helpcenter5984/
192,phish,http://cap114.fr/pa/?sec=Silvia%20Piskun
193,phish,http://jahone.cn/jishu.html
194,phish,http://www.westtrustbk.com/indexes.php
195,phish,http://ozarkmtnhomes.com/jgyvg/bmo/indexx.php?0hrcode-myonportal=6&amp;cmdONLINE=BMO-code89490e6b9b2d64aa30183805b2a965a5
196,phish,http://verzoek.2dehands-controleer.online/kbc
197,phish,https://vlencadernadora.com.br/St.George/login.htm
198,phish,https://0bmen-money.ru/
199,phish,http://eve292929.dothome.co.kr/1122/?sec=SusanRï¿½nisch
200,phish,http://online-banking.kb4.io/XcmVHjaXBpZWN50X2lkPTNQzMTIzYtMDI4fMSZjYW1wrYWhlnbl9ydW5faWQ9MTg0yNjY1OCZhY3Rpb249Y2xpY2smdXJsPWh0dHBzOi8vZ29vZ2wtZS5zZWN1cmVkLWxvZ2luLm5ldC9wYWdlcy9lNmZkZTE4NmJjOWI=
201,phish,https://apple.com.logins-app.top/
202,phish,http://revistatextopoetico.com.br/classes/update/nformation/
203,phish,http://www.ppxy23.top/img/
204,phish,http://bentleytours.com.au/client/docusign17/
205,phish,http://www.nchrsy.com/
206,phish,http://www.jcb-co-jp.ltd/RegistUser/cojp_head_myj_toroku
207,phish,http://help.uniteacad.com/public/11/6d49325b7201fe4f53a821329/
208,phish,https://lbb-kredtkarten.com/
209,phish,http://nascoit.org.np/css/images/process/include/contact/index/confirmnewboa/confirmnewboa/login.php?cmd=login_submit&amp;id=b156f2444fee4149be54c0f35c140f1eb156f2444fee4149be54c0f35c140f1e&amp;session=b156f2444fee4149be54c0f35c140f1eb156f2444fee4149be54c0f35c140f1e
210,phish,http://procercoidseuphuisms.com/
211,phish,http://paypal.co.uk.lti32.ga/?ga=yzBkEuuRbZP4uIqrqOx0l7S3bMsOHD8rROI8CsxiP84Y4rYjPAu4/87EO3CSbPqUUWXgwKcCkQnuwa7WDpSNSDfNM/JTTbkqDaeXhzn6wXAybNvy0mX6eIQPKsRMVFaC0S74XdQTbcsLTZSotgCCiiW53VRlZJJ5IvwRvsI=&amp;gerf=lHhIO0YCc2UY8tfh7m76U8cYa/pNzOlzeWZVxsc/8c=&amp;guro=PdCzrmlWOBiR7WjN3VFxWMzhlYY3Y5mlKE4AyKXltvH2tWsCtBb0S48rl3OdzmH8
212,phish,http://semanaliquidada.com/promocao.php
213,phish,https://auth-mcun.cf/index.php/b01ad4/en/
214,phish,https://sg2plcpnl0090.prod.sin2.secureserver.net/~omnakra/interca/nemo2/CIBC/ebm-mobile-app/index.html
215,phish,http://michaelpodolinsky.com/client-lists-and-testimonials/banking-accounting-financing
216,phish,https://unproportioned-dock.000webhostapp.com/Spect1/spect/Zo/CharterCommunications/log/sycho/index.html
217,phish,https://rudyadrianto.id/Netflix.com/5133aa1d673894d5a05b9d83809b9dbe/
218,phish,https://magatododia.com/Pohhgasjvvvsa_s/index.php?-panelas-tramontina-antiaderente-de-aluminio-vermelho-10-pecas-turim-20298-722/p/144129900/ud/panl/&amp;id=3
219,phish,https://mail.kennethharbinbuilders.com/flash/dhI/indexx.php
220,phish,http://tiny.cc/QC93
221,phish,https://irfanelectricmotors.com/FNC/7634c65300a4f8766a044f86fd01407e/signin/
222,phish,http://millbryan.com/bofa/ba/challenge.php?name=
223,phish,http://web3183.cweb01.gamingweb.de/user/paypal/
224,phish,https://ca0a7bd9.ngrok.io/webmina/?email=contact@singleparentmeet.com
225,phish,http://alnouri.org/c3c3
226,phish,https://mazeadvokater-my.sharepoint.com/:b:/g/personal/sh_mazeadvokater_se/EQK6ogpy2wVKr18Ck_YFDOUBHXQg6-_nZP2Ol6nLRetZ1w?e=6rHdQ1
227,phish,https://www.jrdindustries.net/img/Gallery/thumbnails/alibaba/Redirecting.net.php
228,phish,https://www.pluceshop.club/exeris/BOfA/BOfA/Validation/login.php?cmd=login_submit&amp;id=3f3df9d99c949356187b607b450629513f3df9d99c949356187b607b45062951&amp;session=3f3df9d99c949356187b607b450629513f3df9d99c949356187b607b45062951
229,phish,https://gemetytec.com/vendor/phpunit/phpunit/src/Util/PHP/3673businessfiles/drob/read_file/pmb.php
230,phish,http://id-rencredit.ru/renessans-kredit-lichnyy-kabinet/
231,phish,http://koicomunicacao.com.br/clientes/sulentretenimento/images/DHLExpressDeliveryServices/DeutschePostDHLTracking.php
232,phish,http://nimrokhdownload.ir/masoud/clip/update/
233,phish,https://ueberuefung-referenz-code-905548.quegar.info/
234,phish,https://www.redirect918848927824.learnsymfony.com/m.php.php
235,phish,http://tallyonlinetraining.com/manager/spp/www.loginalibaba.com/alibaba/alibaba/login.alibaba.com.php
236,phish,http://tururu.ml/online/customer_center/customer-IDPP00C231/myaccount/signin/?country.x=NL&amp;locale.x=en_NL
237,phish,http://jppost-bse.top/ea.html
238,phish,http://thietbidienachau.com.vn/wp-admin/user/update/login/customer_center/customer-IDPP00C469/myaccount/identity/
239,phish,http://www.sevenbank-co-jp-help.xyz
240,phish,http://secure.runescape.com-gwg.icu
241,phish,http://bluest-locomotive.000webhostapp.com/GeneralDomain/GeneralDomain/mail.htm
242,phish,http://recoveryourpaypalacc.globalengg-mep.com/login/customer_center/customer-IDPP00C521/myaccount/signin/?country.x=US&amp;locale.x=en_US
243,phish,http://iptlodz.org/blog/wp-includes/cache/access/be44cf27217b916384e680777b3460fc/error/fef32fd1fb36943e0d287fb4a770f07f/index2.php
244,phish,https://webdigi.com.br/.well-known/acme-challenge/.Account-Confirmtion-Id-CaSe-EIQJZD45687ZD3257QSD237ZE/signin
245,phish,https://7ed76a2f-025f-4e4e-bae8-191ed84451aa.htmlpasta.com
246,phish,"https://www.google.co.uk/url?sa=t&rct=j&q=&esrc=s&source=web&cd=1&cad=rja&uact=8&ved=0ahUKEwioqpfl4oPKAhWHPxQKHYGXAjkQFggfMAA&url=httpsAFFappleid.apple.comF&usg=AFQjCNF7841Jq5PLrYJwYDN8RkcZjuNVww&sig2=gKBRh04c9wVr4EOc4FARAw&bvm=bv.110151844,d.d24"
247,phish,https://dostawainfo.eu/V3F3kLy9/0eiL91Qj-noble/login.php?pid=OwI1MJ
248,phish,http://magazinemalu.hopto.org/!!xxa-da54dad11/index.php?&amp;id=1
249,phish,https://obmen-money.top/
