num,label,url
65,BotnetC&C,orientsdelivery.xyz/june/Panel/five/PvqDq929BSx_A_D_M1n_a.php
66,BotnetC&C,kitchenraja.com/tosky/Panel/five/PvqDq929BSx_A_D_M1n_a.php
67,BotnetC&C,kitchenraja.com/bin/Panel/five/PvqDq929BSx_A_D_M1n_a.php
68,BotnetC&C,kitchenraja.com/lion/Panel/five/PvqDq929BSx_A_D_M1n_a.php
69,BotnetC&C,kitchenraja.com/puzo/32/panel/admin.php
70,BotnetC&C,kitchenraja.com/32/panel/admin.php
71,BotnetC&C,esplanademauritius.com/five/PvqDq929BSx_A_D_M1n_a.php
72,BotnetC&C,ledomainedesalizees.com/five/PvqDq929BSx_A_D_M1n_a.php
73,BotnetC&C,villaviras.com/five/PvqDq929BSx_A_D_M1n_a.php
74,BotnetC&C,zi-1.icu/upload/login.php
75,BotnetC&C,di-1.icu/upload/login.php
76,BotnetC&C,vi-1.icu/upload/login.php
77,BotnetC&C,fdghdf344.ru/gz/index234index.php
78,BotnetC&C,emiliano-sala.ga/slim/PvqDq929BSx_A_D_M1n_a.php
79,BotnetC&C,wupx.ml/xhuu/panel/admin.php
80,BotnetC&C,www.tutvids.ir/fonts/IranSans/panel/admin.php
81,BotnetC&C,chemright.site/panel/panel/login
82,BotnetC&C,habertjohnson.top/xyz/PvqDq929BSx_A_D_M1n_a.php
83,BotnetC&C,bamastra.top/81229/logs/omc.php
84,BotnetC&C,46.166.129.157/login.php
85,BotnetC&C,newwoldassem.top/ass/PvqDq929BSx_A_D_M1n_a.php
86,BotnetC&C,frenchman.icu/man/PvqDq929BSx_A_D_M1n_a.php
87,BotnetC&C,ofoleteadms.icu/ds/PvqDq929BSx_A_D_M1n_a.php
88,BotnetC&C,4thave.co.uk/ave/PvqDq929BSx_A_D_M1n_a.php
89,BotnetC&C,smithtony.co.uk/au/PvqDq929BSx_A_D_M1n_a.php
90,BotnetC&C,gregvictor.co.uk/new/PvqDq929BSx_A_D_M1n_a.php
91,BotnetC&C,jayconnect.co.uk/images/PvqDq929BSx_A_D_M1n_a.php
92,BotnetC&C,vman22.com/ab2/admin.php
93,BotnetC&C,android-power.space/login
94,BotnetC&C,45.66.10.177/login
95,BotnetC&C,162.213.250.245/login
96,BotnetC&C,2.56.213.96/login
97,BotnetC&C,5.8.88.211/login
98,BotnetC&C,195.123.209.80/login
99,BotnetC&C,82.118.21.26/login
100,BotnetC&C,amiriepl-aus.com/c4/panelnew/admin.php
101,BotnetC&C,aamran.com/ol/panelnew/admin.php
102,BotnetC&C,f2wa.com/miriwalter/panel/admin.php
103,BotnetC&C,f2wa.com/talkingabout/panel/admin.php
104,BotnetC&C,f2wa.com/wereto/panel/admin.php
105,BotnetC&C,acousticallysound.com.au/css/admin.php
106,BotnetC&C,eko-colors-pl.com/uche/PvqDq929BSx_A_D_M1n_a.php
107,BotnetC&C,193.56.28.224/panel/admin.php
108,BotnetC&C,zzzmen99.had.su/panel/admin.php
109,BotnetC&C,uuid.thetrancoe.com/panel/admin.php
110,BotnetC&C,taleohio.gq/0x/panel/admin.php
111,BotnetC&C,taleohio.cf/bien/panel/admin.php
112,BotnetC&C,taleohio.cf/p2/panel/admin.php
113,BotnetC&C,ghfdfghj324.ru/panel/admin.php
114,BotnetC&C,5.188.60.99:8090/
115,BotnetC&C,29ieo.com.cn/5ZPoN2KiaQD4KUAi/login.php
116,BotnetC&C,samp-cash.ru/login
117,BotnetC&C,nkegi.com/nonny/PvqDq929BSx_A_D_M1n_a.php
118,BotnetC&C,fdsfddfgdfgdf.ru/gz/index234index.php
119,BotnetC&C,5.8.88.71/a/qwe/admin.php
120,BotnetC&C,dgkhj.ru/panel/admin.php
121,BotnetC&C,check-time.ru/panel/admin.php
122,BotnetC&C,puruntis.ug/panel/admin.php
123,BotnetC&C,timecheck.ug/panel/admin.php
124,BotnetC&C,timekeeper.ug/panel/admin.php
125,BotnetC&C,timacker3423dsdf54dgf.ru/panel/admin.php
126,BotnetC&C,timebound.ug/panel/admin.php
127,BotnetC&C,alldayever231.su/panels_encoded/login.php
128,BotnetC&C,evaglobal.eu/prosper/panel/admin.php
129,BotnetC&C,www.posnxqmp.ru/a/
130,BotnetC&C,6pak.xyz/cc/login.php
131,BotnetC&C,162.222.215.45/Amadey/login.php
132,BotnetC&C,perigon-no.com/green/roks7/PvqDq929BSx_A_D_M1n_a.php
133,BotnetC&C,gtigtex.info/dapper/five/PvqDq929BSx_A_D_M1n_a.php
134,BotnetC&C,manchester-derby.ga/slim/PvqDq929BSx_A_D_M1n_a.php
135,BotnetC&C,162.222.215.45/panel/login.php
136,BotnetC&C,bipcharlotte.com/light/PHP/
137,BotnetC&C,151.106.56.197/login
138,BotnetC&C,95.81.1.50/login
139,BotnetC&C,37.139.0.169/login
140,BotnetC&C,www.oyishu.com/of/config.php?account=offline
141,BotnetC&C,www.oyishu.com/ch/config.php?account=chika
142,BotnetC&C,tioq.ga/nes/admin.php
143,BotnetC&C,mgimpax.com/sd/admin.php
144,BotnetC&C,mgimpax.com/test/test/admin.php
145,BotnetC&C,stanendybiz.top/stanendy/panel/admin.php
146,BotnetC&C,185.14.186.39/login
147,BotnetC&C,mbta.com.ng/cgi/wp/wp/five/PvqDq929BSx_A_D_M1n_a.php
148,BotnetC&C,mbta.com.ng/cgi/Panel/five/PvqDq929BSx_A_D_M1n_a.php
149,BotnetC&C,tjfr.tk/five/PvqDq929BSx_A_D_M1n_a.php
150,BotnetC&C,kalafyn10.tk/obinna/PvqDq929BSx_A_D_M1n_a.php
151,BotnetC&C,kratheinz.com/arinew/Panel/PvqDq929BSx_A_D_M1n_a.php
152,BotnetC&C,crippoloiutustrope.tk/PvqDq929BSx_A_D_M1n_a.php
153,BotnetC&C,cosmoi098.ml/obinna/PvqDq929BSx_A_D_M1n_a.php
154,BotnetC&C,quurieun.top/81161/logs/omc.php
155,BotnetC&C,www.exwelloilfleld.com/tuulz/amasko/PvqDq929BSx_A_D_M1n_a.php
156,BotnetC&C,stedmanpharrna.com/orange/rok3/PvqDq929BSx_A_D_M1n_a.php
157,BotnetC&C,www.willhelmsen.com/orange/rok3/PvqDq929BSx_A_D_M1n_a.php
158,BotnetC&C,www.willhelmsen.com/orange/rok2/PvqDq929BSx_A_D_M1n_a.php
159,BotnetC&C,www.willhelmsen.com/orange/rok1/PvqDq929BSx_A_D_M1n_a.php
160,BotnetC&C,thammyvienanthea.com/kill9/king/kon/PvqDq929BSx_A_D_M1n_a.php
161,BotnetC&C,freewhcm.top/free/PvqDq929BSx_A_D_M1n_a.php
162,BotnetC&C,abbasuit.top/chelsea/PvqDq929BSx_A_D_M1n_a.php
163,BotnetC&C,aerosport.tech/version/browser/logins/PvqDq929BSx_A_D_M1n_a.php
164,BotnetC&C,www.exwelloilfleld.com/include/harold/PvqDq929BSx_A_D_M1n_a.php
165,BotnetC&C,lapphuongshoe.com/duck/five/PvqDq929BSx_A_D_M1n_a.php
166,BotnetC&C,perigon-no.com/green/roks6/PvqDq929BSx_A_D_M1n_a.php
167,BotnetC&C,gtigtex.info/dark/five/PvqDq929BSx_A_D_M1n_a.php
168,BotnetC&C,stedmanpharrna.com/orange/rok2/PvqDq929BSx_A_D_M1n_a.php
169,BotnetC&C,bluecornerblog.tk/loggers/Panel/five/PvqDq929BSx_A_D_M1n_a.php
170,BotnetC&C,darktool.org/panel/admin.php
171,BotnetC&C,45.67.14.181/az/panel/admin.php
172,BotnetC&C,www.oyishu.com/di/config.php?account=divine
173,BotnetC&C,acptw.icu/clap/five/PvqDq929BSx_A_D_M1n_a.php
174,BotnetC&C,www.gloodin.com/paultwo/Panel/panel/admin.php
175,BotnetC&C,wieiland.com/kach/Panel/PvqDq929BSx_A_D_M1n_a.php
176,BotnetC&C,store101.tk/store101.tk/amster/admin.php
177,BotnetC&C,biocodax.com/mmm/PvqDq929BSx_A_D_M1n_a.php
178,BotnetC&C,ecocalor.ro/oo/host/server/admin.php
179,BotnetC&C,93.95.97.162/login
180,BotnetC&C,mikeservers.eu/chekwa/panel/admin.php
181,BotnetC&C,himdeal.xyz/sydor/panel/admin.php
182,BotnetC&C,ak3indonesia.com/wp-content/klunn/32/panel/admin.php
183,BotnetC&C,vman23.com/ab5/admin.php
184,BotnetC&C,antonioguteres.com/my-boy/Panel/admin.php
185,BotnetC&C,vman23.com/ab4/admin.php
186,BotnetC&C,huejjdhs.xyz/ukay/panel/admin.php
187,BotnetC&C,vt-ne.com/upload/login.php
188,BotnetC&C,antonioguteres.com/bob-brother/Panel/admin.php
189,BotnetC&C,v-chek.in/upload/login.php
190,BotnetC&C,powent.net/sanyo/panel/admin.php
191,BotnetC&C,biocodax.com/nwata/PvqDq929BSx_A_D_M1n_a.php
192,BotnetC&C,iiranair.com/log/PvqDq929BSx_A_D_M1n_a.php
193,BotnetC&C,sparkickwears.ga/~zadmin/lmark/emma/uMc.php
194,BotnetC&C,vicomdistribucion.top/cola/five/PvqDq929BSx_A_D_M1n_a.php
195,BotnetC&C,vicomdistribucion.top/clock/five/PvqDq929BSx_A_D_M1n_a.php
196,BotnetC&C,vicomdistribucion.top/coco/five/PvqDq929BSx_A_D_M1n_a.php
197,BotnetC&C,scm-hk.com/light/face/PvqDq929BSx_A_D_M1n_a.php
198,BotnetC&C,palacegrades.com/~zadmin/lmark/sfran/uMc.php
199,BotnetC&C,hujkl.info/WVGL6O0q0gGoDjyC/login.php
200,BotnetC&C,pskateboard.space/login
201,BotnetC&C,monastaybags.com/~zadmin/lmark/tele/uMc.php
202,BotnetC&C,saliyumakan.club/mentlop/PvqDq929BSx_A_D_M1n_a.php
203,BotnetC&C,saliyumakan.club/llcoolj/admin.php
204,BotnetC&C,www.belllflight.com/panel/login/
205,BotnetC&C,giangholuankiem.com/login.php
206,BotnetC&C,volamthailan.com/bot300/login.php
207,BotnetC&C,mhydraulics.net/cat/hall/PvqDq929BSx_A_D_M1n_a.php
208,BotnetC&C,forexdispatch.info/data/PvqDq929BSx_A_D_M1n_a.php
209,BotnetC&C,013nat.net/solo1/PvqDq929BSx_A_D_M1n_a.php
210,BotnetC&C,013nat.net/solo/PvqDq929BSx_A_D_M1n_a.php
211,BotnetC&C,forexdispatch.info/.elicosity/admin.php
212,BotnetC&C,185.189.112.158/185158/logs/omc.php
213,BotnetC&C,forexdispatch.info/hux/PvqDq929BSx_A_D_M1n_a.php
214,BotnetC&C,exsimpetroleum.com/wp-content/admin/Panel/five/PvqDq929BSx_A_D_M1n_a.php
215,BotnetC&C,palacegrades.com/~zadmin/lmark/seng2/uMc.php
216,BotnetC&C,185.62.190.23/panel/admin.php
217,BotnetC&C,delediqv.beget.tech/login
218,BotnetC&C,thedoorshop.com.au/express/admin.php
219,BotnetC&C,thedoorshop.com.au/include/fonts/admin.php
220,BotnetC&C,brther-group.com/web/login.php
221,BotnetC&C,mizunogolfbags.com/bu/bu/PvqDq929BSx_A_D_M1n_a.php
222,BotnetC&C,betalco.biz/PoQPvOnPEamMQIRK/login.php
223,BotnetC&C,thammyvienanthea.com/logbox/king/kon/PvqDq929BSx_A_D_M1n_a.php
224,BotnetC&C,www.thaeed.ir/profito/api/posts/PvqDq929BSx_A_D_M1n_a.php
225,BotnetC&C,alharshagroup.com/starmoney/ssg/lucky/admin.php
226,BotnetC&C,alharshagroup.com/starmoney/admin.php
227,BotnetC&C,abzac.in/panel/admin.php
228,BotnetC&C,govrvid.com/panel/admin.php
229,BotnetC&C,mrhenterprises.in/ox/panelnew/admin.php
230,BotnetC&C,23.254.226.244/jay/keybase/login.php
231,BotnetC&C,richmoreworld.top/richmore/panel/admin.php
232,BotnetC&C,23.254.226.244/onyii/panel/admin.php
233,BotnetC&C,confirm2.pw/Loki7/PvqDq929BSx_A_D_M1n_a.php
234,BotnetC&C,confirm2.pw/Loki4/PvqDq929BSx_A_D_M1n_a.php
235,BotnetC&C,confirm2.pw/Loki2/PvqDq929BSx_A_D_M1n_a.php
236,BotnetC&C,confirm2.pw/Loki5/PvqDq929BSx_A_D_M1n_a.php
237,BotnetC&C,confirm2.pw/Loki1/PvqDq929BSx_A_D_M1n_a.php
238,BotnetC&C,confirm2.pw/Loki6/PvqDq929BSx_A_D_M1n_a.php
239,BotnetC&C,confirm3.pw/Loki7/PvqDq929BSx_A_D_M1n_a.php
240,BotnetC&C,confirm3.pw/Loki2/PvqDq929BSx_A_D_M1n_a.php
241,BotnetC&C,confirm3.pw/Loki4/PvqDq929BSx_A_D_M1n_a.php
242,BotnetC&C,confirm3.pw/Loki6/PvqDq929BSx_A_D_M1n_a.php
243,BotnetC&C,confirm3.pw/Loki5/PvqDq929BSx_A_D_M1n_a.php
244,BotnetC&C,fantasticpipo.club/anyi/PvqDq929BSx_A_D_M1n_a.php
245,BotnetC&C,ezigbo-mmadu.xyz/gata/PvqDq929BSx_A_D_M1n_a.php
246,BotnetC&C,ebslaradio.cl/wp-content/test/Panel/five/PvqDq929BSx_A_D_M1n_a.php
247,BotnetC&C,ebslaradio.cl/wp-admin/vali/Panel/five/PvqDq929BSx_A_D_M1n_a.php
248,BotnetC&C,ebslaradio.cl/chigo/Panel/five/PvqDq929BSx_A_D_M1n_a.php
249,BotnetC&C,vman23.com/ab2/admin.php
250,BotnetC&C,vman23.com/ab1/admin.php
251,BotnetC&C,vman23.com/ab3/admin.php
252,BotnetC&C,23.254.224.104/alasta/panel/admin.php
253,BotnetC&C,enchapa.info/wales/five/PvqDq929BSx_A_D_M1n_a.php
254,BotnetC&C,enchapa.info/hero/five/PvqDq929BSx_A_D_M1n_a.php
255,BotnetC&C,iiranair.com/loom/five/PvqDq929BSx_A_D_M1n_a.php
256,BotnetC&C,iiranair.com/cally/obi/five/PvqDq929BSx_A_D_M1n_a.php
257,BotnetC&C,qkinz.tech/angelcome/balldrop/cashout/PvqDq929BSx_A_D_M1n_a.php
258,BotnetC&C,z999723i.beget.tech/login
259,BotnetC&C,beancart9.top/10911/logs/omc.php
260,BotnetC&C,benten02.futbol/QU6M6L2o04P9gIbD/login.php
261,BotnetC&C,5.8.88.28/lBwKpCPQuLhfsuPU/login.php
262,BotnetC&C,traffflo.pw/admin/
263,BotnetC&C,camautensili.com/baba/panelnew/admin.php
264,BotnetC&C,tmjchange.com/ezege/Panel/five/PvqDq929BSx_A_D_M1n_a.php
265,BotnetC&C,matbin.com/wp-doc/five/PvqDq929BSx_A_D_M1n_a.php
266,BotnetC&C,94.100.28.214/Panel/five/PvqDq929BSx_A_D_M1n_a.php
267,BotnetC&C,190.97.166.194:8080/WebPanel/login.php
268,BotnetC&C,185.79.156.18/t/tok/admin.php
269,BotnetC&C,34.90.58.168/login
270,BotnetC&C,81.177.26.48/login
271,BotnetC&C,81.177.180.205/login
272,BotnetC&C,18.222.227.101/login
273,BotnetC&C,31.184.197.115/login
274,BotnetC&C,188.93.211.116/login
275,BotnetC&C,kachi.cf/kk/PvqDq929BSx_A_D_M1n_a.php
276,BotnetC&C,kachi.cf/kk3/PvqDq929BSx_A_D_M1n_a.php
277,BotnetC&C,unimasa.icu/dragon/five/PvqDq929BSx_A_D_M1n_a.php
278,BotnetC&C,baklaysinc.com/mine/Panel/PvqDq929BSx_A_D_M1n_a.php
279,BotnetC&C,apollocapitalp.com/ify/Panel/PvqDq929BSx_A_D_M1n_a.php
280,BotnetC&C,cnedriect.com/big/Panel/PvqDq929BSx_A_D_M1n_a.php
281,BotnetC&C,45.67.14.181/a/PvqDq929BSx_A_D_M1n_a.php
282,BotnetC&C,beatfile3.top/10913/logs/omc.php
283,BotnetC&C,slimcase247.se/Brokenskull/PvqDq929BSx_A_D_M1n_a.php
284,BotnetC&C,slimcase247.se/Chills/PvqDq929BSx_A_D_M1n_a.php
285,BotnetC&C,giftedhands-association.com/gruu/Panel/PvqDq929BSx_A_D_M1n_a.php
286,BotnetC&C,nunuraw.apishealth.org/panel/admin.php
287,BotnetC&C,andalemexico.com/music/mb/Members/five/PvqDq929BSx_A_D_M1n_a.php
288,BotnetC&C,tienaris.com/ss/luck/five/PvqDq929BSx_A_D_M1n_a.php
289,BotnetC&C,trietrre.ml/tuneshi/PvqDq929BSx_A_D_M1n_a.php
290,BotnetC&C,tourscentralasian.com/alz22/five/PvqDq929BSx_A_D_M1n_a.php
291,BotnetC&C,tourscentralasian.com/user/five/PvqDq929BSx_A_D_M1n_a.php
292,BotnetC&C,tourscentralasian.com/nko/five/PvqDq929BSx_A_D_M1n_a.php
293,BotnetC&C,tourscentralasian.com/kabo/five/PvqDq929BSx_A_D_M1n_a.php
294,BotnetC&C,tourscentralasian.com/kabospy/five/PvqDq929BSx_A_D_M1n_a.php
295,BotnetC&C,tourscentralasian.com/chibu/five/PvqDq929BSx_A_D_M1n_a.php
296,BotnetC&C,tourscentralasian.com/money/five/PvqDq929BSx_A_D_M1n_a.php
297,BotnetC&C,vibecore20.top/195217/logs/omc.php
298,BotnetC&C,chisom.j.pl/only/admin.php
299,BotnetC&C,diplomatgroup.org/doer/five/PvqDq929BSx_A_D_M1n_a.php
300,BotnetC&C,sibarzz.xyz/tuulz/roks1/PvqDq929BSx_A_D_M1n_a.php
301,BotnetC&C,sibarzz.xyz/tuulz/roks3/PvqDq929BSx_A_D_M1n_a.php
302,BotnetC&C,176.105.252.159/panel/admin.php
303,BotnetC&C,ikny.info/42KiBx84roLVRVSM/login.php
304,BotnetC&C,sibarzz.xyz/fresh/nonzo/PvqDq929BSx_A_D_M1n_a.php
305,BotnetC&C,lronman4x4.com/stock/rok04/PvqDq929BSx_A_D_M1n_a.php
306,BotnetC&C,lronman4x4.com/stock/rok1/PvqDq929BSx_A_D_M1n_a.php
307,BotnetC&C,lronman4x4.com/stock/rok03/PvqDq929BSx_A_D_M1n_a.php
308,BotnetC&C,bluecornerblog.tk/tosky/Panel/five/PvqDq929BSx_A_D_M1n_a.php
309,BotnetC&C,bluecornerblog.tk/bin/Panel/five/PvqDq929BSx_A_D_M1n_a.php
310,BotnetC&C,bluecornerblog.tk/precious/32/panel/admin.php
311,BotnetC&C,bluecornerblog.tk/pato/32/panel/admin.php
312,BotnetC&C,bluecornerblog.tk/32/panel/admin.php
313,BotnetC&C,visionscape.duckdns.org/panel/admin.php
314,BotnetC&C,setauketpitahouse.com/bud/panel/admin.php
315,BotnetC&C,setauketpitahouse.com/graph/panel/admin.php
316,BotnetC&C,r353r3f5.cn/bouNyhBvTRiK3LoX/login.php
317,BotnetC&C,217.8.117.51/CC/login.php
318,BotnetC&C,vman23.com/ba26/PvqDq929BSx_A_D_M1n_a.php
319,BotnetC&C,185.79.156.23/p)/x/panel/admin.php
320,BotnetC&C,venresf.ml/mine/PvqDq929BSx_A_D_M1n_a.php
321,BotnetC&C,samskuad.work/faith/panel/admin.php
322,BotnetC&C,samskuad.work/xegar/panel/admin.php
323,BotnetC&C,stastports.com/captain/panel/admin.php
324,BotnetC&C,stastports.com/jeku/panel/admin.php
325,BotnetC&C,stastports.com/osom/panel/admin.php
326,BotnetC&C,stastports.com/nonso/panel/admin.php
327,BotnetC&C,stastports.com/mon/panel/admin.php
328,BotnetC&C,stastports.com/jay/panel/admin.php
329,BotnetC&C,5.8.88.214/gq1y1LGk6VzgdVxh/login.php
330,BotnetC&C,5.188.60.116/iWDf752n2PyeZWAn/login.php
331,BotnetC&C,indexdoll.top/index/panel/admin.php
332,BotnetC&C,modestclouds.eu/angel/panel/admin.php
333,BotnetC&C,uzocoms.eu/nwama/panel/admin.php
334,BotnetC&C,mmaju.top/sima/panel/admin.php
335,BotnetC&C,mmaju.top/chidon/panel/admin.php
336,BotnetC&C,avrupaendustri.com/wp-admin/css/colors/blue/pa/admin.php
337,BotnetC&C,185.79.156.18/t/55/j/admin.php
338,BotnetC&C,asialinklogistics.com/ses/panelnew/admin.php
339,BotnetC&C,wroft-fd.club/zend/crip/admin.php
340,BotnetC&C,carereport.life/wayy/pony/admin.php
341,BotnetC&C,carereport.life/22karat/pony/admin.php
342,BotnetC&C,carereport.life/ifeanyi/pony/admin.php
343,BotnetC&C,www.dozceb.com/Panel/login.php
344,BotnetC&C,www.monkalef.com/ju/config.php?account=juliana
345,BotnetC&C,orialali.com/smile/32/panel/admin.php
346,BotnetC&C,log.dogepay.info/login
347,BotnetC&C,185.238.0.33/login
348,BotnetC&C,81.177.181.154/login
349,BotnetC&C,91.121.244.95/login
350,BotnetC&C,maugli8990.jhfree.net/login
351,BotnetC&C,evih.scamfreeweb.com/Webpanel/index.php
352,BotnetC&C,begurtyut.info/kobi/five/PvqDq929BSx_A_D_M1n_a.php
353,BotnetC&C,begurtyut.info/ret/four/PvqDq929BSx_A_D_M1n_a.php
354,BotnetC&C,begurtyut.info/sinzu/five/PvqDq929BSx_A_D_M1n_a.php
355,BotnetC&C,begurtyut.info/wales/five/PvqDq929BSx_A_D_M1n_a.php
356,BotnetC&C,begurtyut.info/alex/five/PvqDq929BSx_A_D_M1n_a.php
357,BotnetC&C,begurtyut.info/ret/two/PvqDq929BSx_A_D_M1n_a.php
358,BotnetC&C,binnatto.de/ejike/panel/admin.php
359,BotnetC&C,binnatto.de/dutch/panel/admin.php
360,BotnetC&C,binnatto.de/endyfrnd/panel/admin.php
361,BotnetC&C,beautynams.com/uche/PvqDq929BSx_A_D_M1n_a.php
362,BotnetC&C,beautynams.com/Cjcurrent/PvqDq929BSx_A_D_M1n_a.php
363,BotnetC&C,beautynams.com/nweke/PvqDq929BSx_A_D_M1n_a.php
364,BotnetC&C,beautynams.com/uche-udo/PvqDq929BSx_A_D_M1n_a.php
365,BotnetC&C,95.81.0.90/login
366,BotnetC&C,94.103.86.174/login
367,BotnetC&C,flmates.com/wp/Panel/PvqDq929BSx_A_D_M1n_a.php
368,BotnetC&C,arispedservices.eu/stannwama/panel/admin.php
369,BotnetC&C,begurtyut.info/743862l/panel/admin.php
370,BotnetC&C,begurtyut.info/743862/panel/admin.php
371,BotnetC&C,begurtyut.info/wytpolo/panel/admin.php
372,BotnetC&C,kmgroup.pw/A/panel/admin.php
373,BotnetC&C,chrisovunhie.pw/3yevOjiAxLsYJAeU/login.php
374,BotnetC&C,chookes991.ga/MjhK7giyH9XLSgi1/login.php
375,BotnetC&C,217.8.117.24/cZP67az9xbvAyTUU/login.php
376,BotnetC&C,benten09.futbol/BOH9KGa4jvUsU4jL/login.php
377,BotnetC&C,currentsaid.info/emma5/pony/admin.php
378,BotnetC&C,www.loot-chem.com/nams/Panel/panel/admin.php
379,BotnetC&C,www.loot-chem.com/paul/Panel/panel/admin.php
380,BotnetC&C,exploitz.duckdns.org/panel/admin.php
381,BotnetC&C,u19982p14982.web0119.zxcs.nl/Emmanuel/
382,BotnetC&C,azstores.name/Ba5XG8vNXCs0VPgw/login.php
383,BotnetC&C,pinescop.top/r7bxRcw7Y2bKl5Vi/login.php
384,BotnetC&C,a30r264dg.cn/rNZ2nCkQcdeEwatX/login.php
385,BotnetC&C,54.37.141.202/panel/
386,BotnetC&C,103.113.157.246/FUHJCMqQvzf2mXD7/login.php
387,BotnetC&C,95.81.1.4/1uGKpoXluVgeZjC1/login.php
388,BotnetC&C,rigpiv1.biz/GZkltmFDqiyCDMy6/login.php
389,BotnetC&C,18.222.149.126/tl/login.php
390,BotnetC&C,gemeli.co.za/8/PvqDq929BSx_A_D_M1n_a.php
391,BotnetC&C,wipt.icu/panel/admin.php
392,BotnetC&C,krep.icu/panel/admin.php
393,BotnetC&C,88.184.237.14:8888/login
394,BotnetC&C,blacklifestyle.net/sliver/power/energy/PvqDq929BSx_A_D_M1n_a.php
395,BotnetC&C,3bots.xyz/web/login.php
396,BotnetC&C,ssssssdomenb.tk/panel/auth
397,BotnetC&C,volamtayson.top/WebPanel/login.php
398,BotnetC&C,elnstek.com/cccc...../panel/admin.php
399,BotnetC&C,elnstek.com/otm2..../panel/admin.php
400,BotnetC&C,elnstek.com/michael/panel/admin.php
401,BotnetC&C,elnstek.com/kabelo/panel/admin.php
